question,configuration,month,t,interval_start,mean_GF_minus_G0_kwh
4-3,B,10,106,17:30,-9.842605806451614
4-3,B,10,107,17:40,-5.8711399032258065
4-3,B,10,108,17:50,0.0
4-3,B,10,109,18:00,5.18978093548387
4-3,B,10,110,18:10,14.051601548387099
4-3,B,10,111,18:20,19.849270903225808
4-3,B,10,112,18:30,42.10130332258064
4-3,B,10,113,18:40,11.598333096774196
4-3,B,10,114,18:50,25.669172903225807
4-3,B,10,115,19:00,13.29998548387097
4-3,B,10,116,19:10,0.12302003225806857
4-3,B,10,117,19:20,6.915316419354841
4-3,B,10,118,19:30,21.769702612903217
4-3,B,10,119,19:40,1.4003879354838682
4-3,B,10,120,19:50,19.621242096774193
4-3,B,10,121,20:00,13.215862129032262
4-3,B,10,122,20:10,25.739670451612902
4-3,B,10,123,20:20,-2.0345996774193527
4-3,B,10,124,20:30,-16.237352290322583
4-3,B,10,125,20:40,28.61463987096774
4-3,B,10,126,20:50,-16.53831935483871
4-3,B,10,127,21:00,-14.635258290322579
4-3,B,10,128,21:10,-13.308210741935486
4-3,B,10,129,21:20,-16.378923580645168
4-3,B,10,130,21:30,-23.97872929032258
4-3,B,10,131,21:40,-8.231796322580646
4-3,B,10,132,21:50,-5.409495258064522
4-3,B,10,133,22:00,-5.126742903225807
4-3,B,10,134,22:10,-0.18910796774193547
4-3,B,10,135,22:20,-1.7814033870967794
4-3,B,10,136,22:30,-2.189499935483868
4-3,B,10,137,22:40,-0.40797051612903046
4-3,B,10,138,22:50,-0.11446780645161608
4-3,B,10,139,23:00,-0.22756383870968155
4-3,B,10,140,23:10,0.0
4-3,B,10,141,23:20,0.0
4-3,B,10,142,23:30,-1.6592288709677427
4-3,B,10,143,23:40,0.0
4-3,B,10,144,23:50,0.0
4-3,B,11,1,00:00,0.0
4-3,B,11,2,00:10,0.0
4-3,B,11,3,00:20,0.0
4-3,B,11,4,00:30,0.0
4-3,B,11,5,00:40,0.0
4-3,B,11,6,00:50,0.0
4-3,B,11,7,01:00,0.0
4-3,B,11,8,01:10,0.0
4-3,B,11,9,01:20,0.0
4-3,B,11,10,01:30,0.0
4-3,B,11,11,01:40,0.0
4-3,B,11,12,01:50,0.0
4-3,B,11,13,02:00,0.0
4-3,B,11,14,02:10,0.0
4-3,B,11,15,02:20,0.0
4-3,B,11,16,02:30,0.0
4-3,B,11,17,02:40,0.0
4-3,B,11,18,02:50,0.0
4-3,B,11,19,03:00,0.0
4-3,B,11,20,03:10,0.0
4-3,B,11,21,03:20,0.0
4-3,B,11,22,03:30,0.0
4-3,B,11,23,03:40,0.0
4-3,B,11,24,03:50,0.0
4-3,B,11,25,04:00,0.0
4-3,B,11,26,04:10,0.0
4-3,B,11,27,04:20,0.0
4-3,B,11,28,04:30,0.0
4-3,B,11,29,04:40,0.0
4-3,B,11,30,04:50,0.0
4-3,B,11,31,05:00,0.0
4-3,B,11,32,05:10,0.0
4-3,B,11,33,05:20,0.0
4-3,B,11,34,05:30,0.0
4-3,B,11,35,05:40,0.0
4-3,B,11,36,05:50,0.0
4-3,B,11,37,06:00,47.406451266666664
4-3,B,11,38,06:10,19.147408533333337
4-3,B,11,39,06:20,27.721735533333334
4-3,B,11,40,06:30,40.274984633333325
4-3,B,11,41,06:40,8.187864766666666
4-3,B,11,42,06:50,34.3150082
4-3,B,11,43,07:00,17.121245066666667
4-3,B,11,44,07:10,23.862453999999996
4-3,B,11,45,07:20,56.06057763333334
4-3,B,11,46,07:30,63.26421563333334
4-3,B,11,47,07:40,61.21311696666667
4-3,B,11,48,07:50,29.06055683333333
4-3,B,11,49,08:00,23.189010433333333
4-3,B,11,50,08:10,3.016512233333333
4-3,B,11,51,08:20,0.0
4-3,B,11,52,08:30,0.0
4-3,B,11,53,08:40,0.0
4-3,B,11,54,08:50,0.0
4-3,B,11,55,09:00,0.0
4-3,B,11,56,09:10,0.0
4-3,B,11,57,09:20,0.36647183333333355
4-3,B,11,58,09:30,5.099706133333333
4-3,B,11,59,09:40,14.380382599999999
4-3,B,11,60,09:50,-6.659413933333334
4-3,B,11,61,10:00,-6.869076566666666
4-3,B,11,62,10:10,-12.633207
4-3,B,11,63,10:20,-23.17019606666667
4-3,B,11,64,10:30,-14.4636464
4-3,B,11,65,10:40,-19.45321596666667
4-3,B,11,66,10:50,-95.01946566666666
4-3,B,11,67,11:00,-95.7939725333333
4-3,B,11,68,11:10,-95.79997906666668
4-3,B,11,69,11:20,-82.27190396666667
4-3,B,11,70,11:30,-53.67275983333334
4-3,B,11,71,11:40,-67.0671754
4-3,B,11,72,11:50,-122.46290446666667
4-3,B,11,73,12:00,-138.24877556666664
4-3,B,11,74,12:10,-123.52152070000001
4-3,B,11,75,12:20,-81.30421153333333
4-3,B,11,76,12:30,-116.56010606666668
4-3,B,11,77,12:40,-83.56898046666666
4-3,B,11,78,12:50,-22.55953906666667
4-3,B,11,79,13:00,-13.041893966666667
4-3,B,11,80,13:10,-22.69430226666667
4-3,B,11,81,13:20,-34.51086183333334
4-3,B,11,82,13:30,-53.63206323333334
4-3,B,11,83,13:40,-47.91896566666666
4-3,B,11,84,13:50,-38.2797762
4-3,B,11,85,14:00,-22.152382799999998
4-3,B,11,86,14:10,-32.44727413333333
4-3,B,11,87,14:20,-19.599619166666667
4-3,B,11,88,14:30,0.0
4-3,B,11,89,14:40,-69.15686223333333
4-3,B,11,90,14:50,-197.67114513333328
4-3,B,11,91,15:00,-246.48825119999998
4-3,B,11,92,15:10,-96.32992903333334
4-3,B,11,93,15:20,-126.5923375
4-3,B,11,94,15:30,-106.50948013333333
4-3,B,11,95,15:40,-85.1601893
4-3,B,11,96,15:50,-87.31807746666665
4-3,B,11,97,16:00,-87.79334713333333
4-3,B,11,98,16:10,-79.64608413333332
4-3,B,11,99,16:20,-86.15872826666667
4-3,B,11,100,16:30,-90.5115588
4-3,B,11,101,16:40,-92.48340916666663
4-3,B,11,102,16:50,-88.75666293333333
4-3,B,11,103,17:00,-52.16437043333335
4-3,B,11,104,17:10,-38.38566073333333
4-3,B,11,105,17:20,-10.308982800000006
4-3,B,11,106,17:30,-1.7851385333333383
4-3,B,11,107,17:40,-1.171687700000003
4-3,B,11,108,17:50,0.0
4-3,B,11,109,18:00,100.20510186666667
4-3,B,11,110,18:10,92.5926306666667
4-3,B,11,111,18:20,27.870258333333332
4-3,B,11,112,18:30,6.054881366666669
4-3,B,11,113,18:40,49.83164313333334
4-3,B,11,114,18:50,88.38364926666667
4-3,B,11,115,19:00,73.7837024
4-3,B,11,116,19:10,67.87581943333333
4-3,B,11,117,19:20,60.625893866666665
4-3,B,11,118,19:30,87.38754530000001
4-3,B,11,119,19:40,75.639605
4-3,B,11,120,19:50,37.81798193333332
4-3,B,11,121,20:00,67.74140456666666
4-3,B,11,122,20:10,16.364549533333328
4-3,B,11,123,20:20,52.629817200000005
4-3,B,11,124,20:30,22.10406476666667
4-3,B,11,125,20:40,115.76684416666669
4-3,B,11,126,20:50,3.5546265000000004
4-3,B,11,127,21:00,4.392805766666667
4-3,B,11,128,21:10,5.374387400000001
4-3,B,11,129,21:20,2.198323533333335
4-3,B,11,130,21:30,7.962174600000009
4-3,B,11,131,21:40,3.9622139333333375
4-3,B,11,132,21:50,-0.2528631666666646
4-3,B,11,133,22:00,-0.33881209999999556
4-3,B,11,134,22:10,-0.8483166999999943
4-3,B,11,135,22:20,0.0
4-3,B,11,136,22:30,0.0
4-3,B,11,137,22:40,0.0
4-3,B,11,138,22:50,0.0
4-3,B,11,139,23:00,0.0
4-3,B,11,140,23:10,-0.10533299999999599
4-3,B,11,141,23:20,0.0
4-3,B,11,142,23:30,-0.16027480000000197
4-3,B,11,143,23:40,0.0
4-3,B,11,144,23:50,0.0
4-3,B,12,1,00:00,0.0
4-3,B,12,2,00:10,0.0
4-3,B,12,3,00:20,0.0
4-3,B,12,4,00:30,0.0
4-3,B,12,5,00:40,0.0
4-3,B,12,6,00:50,0.0
4-3,B,12,7,01:00,0.0
4-3,B,12,8,01:10,0.0
4-3,B,12,9,01:20,0.0
4-3,B,12,10,01:30,0.0
4-3,B,12,11,01:40,0.0
4-3,B,12,12,01:50,0.0
4-3,B,12,13,02:00,0.0
4-3,B,12,14,02:10,0.0
4-3,B,12,15,02:20,0.0
4-3,B,12,16,02:30,0.0
4-3,B,12,17,02:40,0.0
4-3,B,12,18,02:50,0.0
4-3,B,12,19,03:00,0.0
4-3,B,12,20,03:10,0.0
4-3,B,12,21,03:20,0.0
4-3,B,12,22,03:30,0.0
4-3,B,12,23,03:40,0.0
4-3,B,12,24,03:50,0.0
4-3,B,12,25,04:00,0.0
4-3,B,12,26,04:10,0.0
4-3,B,12,27,04:20,0.0
4-3,B,12,28,04:30,0.0
4-3,B,12,29,04:40,0.0
4-3,B,12,30,04:50,0.0
4-3,B,12,31,05:00,0.0
4-3,B,12,32,05:10,0.0
4-3,B,12,33,05:20,0.0
4-3,B,12,34,05:30,0.0
4-3,B,12,35,05:40,0.0
4-3,B,12,36,05:50,0.0
4-3,B,12,37,06:00,59.58822051612904
4-3,B,12,38,06:10,45.318688967741934
4-3,B,12,39,06:20,-32.27641938709677
4-3,B,12,40,06:30,12.372173451612904
4-3,B,12,41,06:40,-12.204908419354826
4-3,B,12,42,06:50,4.139440677419364
4-3,B,12,43,07:00,-8.680597677419357
4-3,B,12,44,07:10,4.904484032258066
4-3,B,12,45,07:20,62.0132320645161
4-3,B,12,46,07:30,53.11267029032256
4-3,B,12,47,07:40,26.680377967741926
4-3,B,12,48,07:50,28.796283903225806
4-3,B,12,49,08:00,35.01290025806451
4-3,B,12,50,08:10,16.056590290322582
4-3,B,12,51,08:20,8.00420435483871
4-3,B,12,52,08:30,-4.268770161290322
4-3,B,12,53,08:40,-15.21267335483871
4-3,B,12,54,08:50,-3.838931806451614
4-3,B,12,55,09:00,-24.087168225806447
4-3,B,12,56,09:10,-0.4786864838709673
4-3,B,12,57,09:20,28.48493196774194
4-3,B,12,58,09:30,4.675429580645164
4-3,B,12,59,09:40,-20.13063029032258
4-3,B,12,60,09:50,24.24812887096774
4-3,B,12,61,10:00,17.362505193548387
4-3,B,12,62,10:10,14.071644322580644
4-3,B,12,63,10:20,7.405071225806453
4-3,B,12,64,10:30,2.117390870967742
4-3,B,12,65,10:40,-10.124066999999998
4-3,B,12,66,10:50,5.997815419354834
4-3,B,12,67,11:00,-12.140181354838713
4-3,B,12,68,11:10,-23.865185258064525
4-3,B,12,69,11:20,-27.848818903225805
4-3,B,12,70,11:30,-30.443196741935477
4-3,B,12,71,11:40,-46.02974741935485
4-3,B,12,72,11:50,-52.578359612903235
4-3,B,12,73,12:00,-117.57994883870967
4-3,B,12,74,12:10,-63.232974516129026
4-3,B,12,75,12:20,-18.10488348387097
4-3,B,12,76,12:30,-42.16407783870967
4-3,B,12,77,12:40,-29.671616741935484
4-3,B,12,78,12:50,-27.027903483870965
4-3,B,12,79,13:00,-31.89159583870968
4-3,B,12,80,13:10,-28.9972004516129
4-3,B,12,81,13:20,-34.940731935483875
4-3,B,12,82,13:30,-24.529126064516124
4-3,B,12,83,13:40,-37.97514696774194
4-3,B,12,84,13:50,-1.3656331935483874
4-3,B,12,85,14:00,0.0
4-3,B,12,86,14:10,-4.391753258064515
4-3,B,12,87,14:20,5.880452838709678
4-3,B,12,88,14:30,0.0
4-3,B,12,89,14:40,-10.56202548387097
4-3,B,12,90,14:50,-30.139534225806464
4-3,B,12,91,15:00,-77.54342022580647
4-3,B,12,92,15:10,-104.08526916129033
4-3,B,12,93,15:20,-156.85737151612906
4-3,B,12,94,15:30,-92.60506319354839
4-3,B,12,95,15:40,-77.47277064516129
4-3,B,12,96,15:50,-40.930666451612886
4-3,B,12,97,16:00,-41.996577548387094
4-3,B,12,98,16:10,-57.24725177419354
4-3,B,12,99,16:20,-26.50815899999999
4-3,B,12,100,16:30,-44.84864954838708
4-3,B,12,101,16:40,-20.016386935483872
4-3,B,12,102,16:50,-11.400773161290324
4-3,B,12,103,17:00,-7.822265129032251
4-3,B,12,104,17:10,-5.917172774193549
4-3,B,12,105,17:20,-1.6214360000000005
4-3,B,12,106,17:30,-13.239570225806458
4-3,B,12,107,17:40,-2.2108936451612946
4-3,B,12,108,17:50,-0.8678915161290316
4-3,B,12,109,18:00,38.5941362580645
4-3,B,12,110,18:10,52.42745325806451
4-3,B,12,111,18:20,17.93973258064516
4-3,B,12,112,18:30,40.67969880645161
4-3,B,12,113,18:40,-8.098207032258069
4-3,B,12,114,18:50,59.19144803225805
4-3,B,12,115,19:00,3.8951267741935505
4-3,B,12,116,19:10,31.438061354838716
4-3,B,12,117,19:20,3.1577988709677443
4-3,B,12,118,19:30,-24.813181032258065
4-3,B,12,119,19:40,-5.451307032258066
4-3,B,12,120,19:50,-1.0611285483870991
4-3,B,12,121,20:00,7.241714838709677
4-3,B,12,122,20:10,19.931012580645167
4-3,B,12,123,20:20,3.4614553870967724
4-3,B,12,124,20:30,-0.7072736451612903
4-3,B,12,125,20:40,16.713699032258074
4-3,B,12,126,20:50,0.4495271935483867
4-3,B,12,127,21:00,0.9926407741935463
4-3,B,12,128,21:10,1.4386174838709738
4-3,B,12,129,21:20,0.36550761290322953
4-3,B,12,130,21:30,0.37699535483871077
4-3,B,12,131,21:40,0.0
4-3,B,12,132,21:50,-1.500123516129032
4-3,B,12,133,22:00,-0.7590477419354805
4-3,B,12,134,22:10,-0.5096987419354836
4-3,B,12,135,22:20,-0.10759112903225844
4-3,B,12,136,22:30,-0.04642854838709442
4-3,B,12,137,22:40,0.0
4-3,B,12,138,22:50,0.0
4-3,B,12,139,23:00,0.0
4-3,B,12,140,23:10,0.0
4-3,B,12,141,23:20,-26.31679832258065
4-3,B,12,142,23:30,-0.5024265161290303
4-3,B,12,143,23:40,0.0
4-3,B,12,144,23:50,0.0
